Titulo,Secao,Url
PRODUCTION AND CHARACTERIZATION OF GRAPHENE OXIDE NANOCOMPOSITES WITH EPOXY RESINS  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1175_1620785659.pdf
Stable aqueous dispersion of low-functionalized fullerenols and electrochemical studies  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/526_1620689800.pdf
Photo-sorption of cesium ions using heterojunction SiO2//TiO2//PB  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/618_1623153098.pdf
Thermal Properties of P8 Schwarzite Structures  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1228_1621202538.pdf
Influence of carbon on the microstructure of FeMnAlC low density steel with Ti and B additions.  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/371_1619302736.pdf
Development and characterization of flexible screen-printed electrodes modified with polyaniline and graphene  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/467_1620683298.pdf
Synthesis and characterization of upconversion nanoparticles and their applications  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1041_1620764321.pdf
Composite of polylactic acid and graphene oxide by electrospinning and study of its mechanical properties  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/458_1619370554.pdf
Hybrid biopolymer-coated MnFe2O4 nanoparticles applied to environmental analysis  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/559_1619792644.pdf
CHEMICAL AND MINERALOGICAL CHARACTERIZATION OF A CLAY CAMPO MAIOR - PIAUÍ  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/718_1620306995.pdf
3D printing of SBA-15@PCL hybrid nanocomposites by fused deposition modeling: mesoporous matrices as a platform for loading and dispersion of dyes  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/847_1620823522.pdf
The Use of 3D Bioprinting in Traumatology using Computed Tomography Images  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1225_1624319277.pdf
Photoelectrochemical detection of dopamine using a BiVO4/MIP-INIFERTER modified electrode  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/926_1629667007.pdf
Study of using of graphene oxide in acrylic resin via in situ polymerization: better anti-corrosion resistance for waterborne coating systems  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/778_1623357929.pdf
Pluronic-loaded Silver Nanoparticles/Photosensitizers Nanohybrids: Influence of the Polymer Chain Length on Metal-Enhanced Photophysical Properties  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/70_1618583441.pdf
"Synthesis of a new bifunctional hybrid polymer, as an alternative material for diuron extraction from aqueous media  Visualizar",I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/647_1620758314.pdf
Plasmonic Photocatalysis: Synthesis of Silver Nanoparticles/ZnO nanohybrids for Waste Phodegradation in Water Media  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/83_1618842899.pdf
Development and characterization of polyester/graphene oxide coating for anticorrosive protection enhancement of carbon steel  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/886_1624126233.pdf
Mesoporous silica nanoparticles decorated with AgNPs obtained by radiolytic synthesis – a nanosystem aiming to solve the antimicrobial resistance problem.  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/217_1619187501.pdf
PMMA/Fe-Laponite nanocomposites thermal stability: experimental evidence of the diffusion barrier and radical trapping effect  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/130_1618947634.pdf
SYNTHESIS AND CHARACTERIZATION OF SILICA AEROGEL @ TiO2 @ PRUSSIAN BLUE AND NANOTITANATE @ PRUSSIAN BLUE NANOCOMPOSITES  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/384_1619306257.pdf
Boron nitride nanostructures chemically functionalized with chitosan: bioapplications in the treatment of Chagas disease  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/298_1619272863.pdf
Device based in films of glucose oxidase/gold nanoparticles/Nb2O5 deposited on FTO: An alternative for electrochemical glucose detection  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/918_1623938054.pdf
Manufacturing of piezoresistive poly(vinylidene) fluoride nanofibers with graphene nanoplatelets functionalized with ionic liquid by noncovalent method  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/246_1624303525.pdf
Visible Laser-induced graphene synthesis for flexible devices  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1158_1620782910.pdf
Tunning enzyme exposition to the environment in a smart hybrid material  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/584_1620157136.pdf
Development of nanostructured electronic tongue based on buckypaper  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/338_1619291955.pdf
Metamaterials from positive to negative Poisson´s ratio: experimental and numerical study of tetrachiral PETG 3D printed structure.  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/955_1623157767.pdf
Hybrid films obtained by sol-gel method: the influence of pretreatment on AA2024 alloy  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/60_1623158467.pdf
Organic-inorganic silane sol-gel film reinforced with silanized graphene oxide for corrosion inhibition in AA2024 alloy  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/28_1617235204.pdf
Surface Mo-enrichment and heat treatment applied on self-lubricating composite  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/120_1622494972.pdf
Development of Fe-Mo catalytic surfaces by plasma-assisted surface alloying of AISI 1005 steel with Mo for carbon nanotubes growth  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/341_1619291831.pdf
Tribological behavior of carbon nanotubes films grown directly on AISI 1005 steel surface via PECVD  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/654_1619634859.pdf
Processing and characterization of a ZrO2-CNT composite  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/245_1619203977.pdf
Design of a Multifunctional Nanocomposite MCM 48/Fe3O4-EuDAMIC  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1193_1624325873.pdf
Effect of cryogenic conditions on Mode II of carbon composite joints  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1002_1620758542.pdf
Global failure modes analysis of stiffened composite panels submitted to axial compression tests  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/961_1620771276.pdf
Creation of TiOx / SiOx Nanocomposite Coatings by Plasma-Enhanced Chemical Vapor Deposition  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/850_1620681267.pdf
Quaternary ammonium functionalized naphtalene diimides: Supramolecular stacking with tunable photophysical properties  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/203_1619152323.pdf
Study of Eu3+-doped mechanism in pH sensitive hybrid system designed for theranostic applications  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/113_1618932906.pdf
Abrasive wear of UHMWPE/rGO nanocomposites for mining applications  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/946_1620744096.pdf
Effects of test parameters on friction and hardness properties of UHMWPE/rGO nanocomposites  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/750_1628036351.pdf
Non-enzymatic electrochemical sensor based on polypyrrole nanotubes with silver nanoparticles for methyl parathion pesticide detection  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/829_1620671214.pdf
Addition of PEG to modify the hydrophobicity of asymmetric nonwoven based on natural rubber/PLA produced by solution blow spinning  Visualizar,I - Multifunctional Hybrid Materials and Nanocomposites: Development and Applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/44_1617904183.pdf
